Rank,Marks,max marks,no of candidates,normalized marks,rank ratio,log rank ratio
10301,124,360,180372,0.3444444444,0.05710975096,-1.243289734
10401,124,360,180372,0.3444444444,0.05766416073,-1.239094024
10501,123,360,180372,0.3416666667,0.05821857051,-1.234938462
10601,123,360,180372,0.3416666667,0.05877298029,-1.230822286
10701,122,360,180372,0.3388888889,0.05932739006,-1.226744757
10801,122,360,180372,0.3388888889,0.05988179984,-1.222705155
10901,122,360,180372,0.3388888889,0.06043620961,-1.218702781
11001,121,360,180372,0.3361111111,0.06099061939,-1.214736956
11101,121,360,180372,0.3361111111,0.06154502916,-1.210807018
11201,121,360,180372,0.3361111111,0.06209943894,-1.206912324
11301,120,360,180372,0.3333333333,0.06265384871,-1.203052246
11401,120,360,180372,0.3333333333,0.06320825849,-1.199226175
11501,119,360,180372,0.3305555556,0.06376266826,-1.195433517
11601,119,360,180372,0.3305555556,0.06431707804,-1.191673694
11701,119,360,180372,0.3305555556,0.06487148781,-1.187946142
11801,118,360,180372,0.3277777778,0.06542589759,-1.18425031
11901,118,360,180372,0.3277777778,0.06598030736,-1.180585666
12001,118,360,180372,0.3277777778,0.06653471714,-1.176951685
12101,117,360,180372,0.325,0.06708912692,-1.17334786
12201,117,360,180372,0.325,0.06764353669,-1.169773694
12301,117,360,180372,0.325,0.06819794647,-1.166228702
12401,116,360,180372,0.3222222222,0.06875235624,-1.162712413
12501,116,360,180372,0.3222222222,0.06930676602,-1.159224366
12601,116,360,180372,0.3222222222,0.06986117579,-1.155764109
12701,115,360,180372,0.3194444444,0.07041558557,-1.152331205
12801,115,360,180372,0.3194444444,0.07096999534,-1.148925223
12901,115,360,180372,0.3194444444,0.07152440512,-1.145545746
13001,114,360,180372,0.3166666667,0.07207881489,-1.142192363
13101,114,360,180372,0.3166666667,0.07263322467,-1.138864674
13201,114,360,180372,0.3166666667,0.07318763444,-1.13556229
13301,114,360,180372,0.3166666667,0.07374204422,-1.132284827
13401,113,360,180372,0.3138888889,0.074296454,-1.129031914
13501,113,360,180372,0.3138888889,0.07485086377,-1.125803184
13601,113,360,180372,0.3138888889,0.07540527355,-1.12259828
13701,112,360,180372,0.3111111111,0.07595968332,-1.119416855
13801,112,360,180372,0.3111111111,0.0765140931,-1.116258565
13901,112,360,180372,0.3111111111,0.07706850287,-1.113123078
14001,111,360,180372,0.3083333333,0.07762291265,-1.110010065
14101,111,360,180372,0.3083333333,0.07817732242,-1.106919208
14201,111,360,180372,0.3083333333,0.0787317322,-1.103850193
14301,111,360,180372,0.3083333333,0.07928614197,-1.100802714
14401,110,360,180372,0.3055555556,0.07984055175,-1.09777647
14501,110,360,180372,0.3055555556,0.08039496152,-1.094771168
14601,110,360,180372,0.3055555556,0.0809493713,-1.09178652
14701,110,360,180372,0.3055555556,0.08150378107,-1.088822243
14801,109,360,180372,0.3027777778,0.08205819085,-1.085878062
14901,109,360,180372,0.3027777778,0.08261260063,-1.082953706
15001,109,360,180372,0.3027777778,0.0831670104,-1.08004891
15101,108,360,180372,0.3,0.08372142018,-1.077163413
15201,108,360,180372,0.3,0.08427582995,-1.074296962
15301,108,360,180372,0.3,0.08483023973,-1.071449306
15401,108,360,180372,0.3,0.0853846495,-1.0686202
15501,107,360,180372,0.2972222222,0.08593905928,-1.065809405
15601,107,360,180372,0.2972222222,0.08649346905,-1.063016684
15701,107,360,180372,0.2972222222,0.08704787883,-1.060241807
15801,107,360,180372,0.2972222222,0.0876022886,-1.057484548
15901,106,360,180372,0.2944444444,0.08815669838,-1.054744683
16001,106,360,180372,0.2944444444,0.08871110815,-1.052021996
16101,106,360,180372,0.2944444444,0.08926551793,-1.049316271
16201,106,360,180372,0.2944444444,0.0898199277,-1.046627299
16301,105,360,180372,0.2916666667,0.09037433748,-1.043954873
16401,105,360,180372,0.2916666667,0.09092874726,-1.041298792
16501,105,360,180372,0.2916666667,0.09148315703,-1.038658857
16601,105,360,180372,0.2916666667,0.09203756681,-1.036034871
16701,104,360,180372,0.2888888889,0.09259197658,-1.033426645
16801,104,360,180372,0.2888888889,0.09314638636,-1.030833989
16901,104,360,180372,0.2888888889,0.09370079613,-1.028256719
17001,104,360,180372,0.2888888889,0.09425520591,-1.025694653
17101,104,360,180372,0.2888888889,0.09480961568,-1.023147614
17201,103,360,180372,0.2861111111,0.09536402546,-1.020615425
17301,103,360,180372,0.2861111111,0.09591843523,-1.018097915
17501,103,360,180372,0.2861111111,0.09702725478,-1.013106256
17601,102,360,180372,0.2833333333,0.09758166456,-1.010631778
17701,102,360,180372,0.2833333333,0.09813607434,-1.008171319
17801,102,360,180372,0.2833333333,0.09869048411,-1.005724721
17901,102,360,180372,0.2833333333,0.09924489389,-1.003291828
18001,101,360,180372,0.2805555556,0.09979930366,-1.000872489
18101,101,360,180372,0.2805555556,0.1003537134,-0.9984665525
18201,101,360,180372,0.2805555556,0.1009081232,-0.9960738712
18301,101,360,180372,0.2805555556,0.101462533,-0.9936942998
18401,100,360,180372,0.2777777778,0.1020169428,-0.9913276955
18501,100,360,180372,0.2777777778,0.1025713525,-0.9889739177
18601,100,360,180372,0.2777777778,0.1031257623,-0.9866328281
18701,100,360,180372,0.2777777778,0.1036801721,-0.9843042906
18801,100,360,180372,0.2777777778,0.1042345819,-0.9819881714
18901,99,360,180372,0.275,0.1047889916,-0.9796843387
19001,99,360,180372,0.275,0.1053434014,-0.9773926629
19101,99,360,180372,0.275,0.1058978112,-0.9751130163
19201,99,360,180372,0.275,0.106452221,-0.9728452732
19301,99,360,180372,0.275,0.1070066307,-0.9705893101
19401,98,360,180372,0.2722222222,0.1075610405,-0.9683450052
19501,98,360,180372,0.2722222222,0.1081154503,-0.9661122385
19601,98,360,180372,0.2722222222,0.1086698601,-0.9638908922
19701,98,360,180372,0.2722222222,0.1092242698,-0.9616808498
19801,97,360,180372,0.2694444444,0.1097786796,-0.9594819971
19901,97,360,180372,0.2694444444,0.1103330894,-0.9572942211
20101,97,360,180372,0.2694444444,0.1114419089,-0.9529514573
20201,97,360,180372,0.2694444444,0.1119963187,-0.9507962522
20301,96,360,180372,0.2666666667,0.1125507285,-0.9486516896
20401,96,360,180372,0.2666666667,0.1131051383,-0.946517665
20501,96,360,180372,0.2666666667,0.113659548,-0.9443940752
20601,96,360,180372,0.2666666667,0.1142139578,-0.9422808187
20701,95,360,180372,0.2638888889,0.1147683676,-0.9401777955
20801,95,360,180372,0.2638888889,0.1153227774,-0.9380849068
20901,95,360,180372,0.2638888889,0.1158771871,-0.9360020556
21001,95,360,180372,0.2638888889,0.1164315969,-0.9339291459
21101,95,360,180372,0.2638888889,0.1169860067,-0.9318660834
21201,94,360,180372,0.2611111111,0.1175404165,-0.9298127748
21301,94,360,180372,0.2611111111,0.1180948262,-0.9277691285
21401,94,360,180372,0.2611111111,0.118649236,-0.9257350538
21501,94,360,180372,0.2611111111,0.1192036458,-0.9237104617
21601,94,360,180372,0.2611111111,0.1197580556,-0.9216952639
21701,93,360,180372,0.2583333333,0.1203124653,-0.9196893739
21801,93,360,180372,0.2583333333,0.1208668751,-0.9176927059
21901,93,360,180372,0.2583333333,0.1214212849,-0.9157051757
22101,93,360,180372,0.2583333333,0.1225301045,-0.9117571963
22201,93,360,180372,0.2583333333,0.1230845142,-0.909796584
22301,92,360,180372,0.2555555556,0.123638924,-0.9078447831
22401,92,360,180372,0.2555555556,0.1241933338,-0.9059017148
22501,92,360,180372,0.2555555556,0.1247477436,-0.9039673012
22601,92,360,180372,0.2555555556,0.1253021533,-0.9020414656
22701,92,360,180372,0.2555555556,0.1258565631,-0.9001241322
22801,92,360,180372,0.2555555556,0.1264109729,-0.8982152263
22901,91,360,180372,0.2527777778,0.1269653827,-0.8963146741
23001,91,360,180372,0.2527777778,0.1275197924,-0.8944224029
23101,91,360,180372,0.2527777778,0.1280742022,-0.8925383407
23201,91,360,180372,0.2527777778,0.128628612,-0.8906624168
23301,91,360,180372,0.2527777778,0.1291830218,-0.888794561
23401,90,360,180372,0.25,0.1297374315,-0.8869347042
23501,90,360,180372,0.25,0.1302918413,-0.8850827784
23601,90,360,180372,0.25,0.1308462511,-0.883238716
23701,90,360,180372,0.25,0.1314006609,-0.8814024506
23801,90,360,180372,0.25,0.1319550706,-0.8795739165
23901,90,360,180372,0.25,0.1325094804,-0.877753049
24001,89,360,180372,0.2472222222,0.1330638902,-0.8759397839
24101,89,360,180372,0.2472222222,0.1336183,-0.8741340581
24201,89,360,180372,0.2472222222,0.1341727097,-0.8723358092
24301,89,360,180372,0.2472222222,0.1347271195,-0.8705449754
24401,89,360,180372,0.2472222222,0.1352815293,-0.8687614959
24501,88,360,180372,0.2444444444,0.1358359391,-0.8669853105
24601,88,360,180372,0.2444444444,0.1363903488,-0.8652163599
24801,88,360,180372,0.2444444444,0.1374991684,-0.8616999285
24901,88,360,180372,0.2444444444,0.1380535782,-0.8599523326
25001,88,360,180372,0.2444444444,0.1386079879,-0.8582117407
25101,88,360,180372,0.2444444444,0.1391623977,-0.8564780971
25201,87,360,180372,0.2416666667,0.1397168075,-0.8547513465
25301,87,360,180372,0.2416666667,0.1402712173,-0.8530314342
25401,87,360,180372,0.2416666667,0.140825627,-0.8513183064
25501,87,360,180372,0.2416666667,0.1413800368,-0.8496119096
25601,87,360,180372,0.2416666667,0.1419344466,-0.8479121912
25701,86,360,180372,0.2388888889,0.1424888564,-0.8462190992
25801,86,360,180372,0.2388888889,0.1430432661,-0.8445325821
25901,86,360,180372,0.2388888889,0.1435976759,-0.842852589
26001,86,360,180372,0.2388888889,0.1441520857,-0.8411790696
26101,86,360,180372,0.2388888889,0.1447064955,-0.8395119742
26201,86,360,180372,0.2388888889,0.1452609052,-0.8378512537
26301,86,360,180372,0.2388888889,0.145815315,-0.8361968596
26321,86,360,180372,0.2388888889,0.145926197,-0.8358667357
1,355,360,180200,0.9861111111,0.000005549389567,-5.255754787
101,300,360,180200,0.8333333333,0.0005604883463,-3.251433413
201,281,360,180200,0.7805555556,0.001115427303,-2.952558729
301,272,360,180200,0.7555555556,0.00167036626,-2.777188291
401,265,360,180200,0.7361111111,0.002225305216,-2.652610414
501,258,360,180200,0.7166666667,0.002780244173,-2.555917061
601,251,360,180200,0.6972222222,0.00333518313,-2.476880315
701,246,360,180200,0.6833333333,0.003890122087,-2.410036769
801,242,360,180200,0.6722222222,0.004445061043,-2.352122271
901,237,360,180200,0.6583333333,0.005,-2.301029996
1001,233,360,180200,0.6472222222,0.005554938957,-2.255320709
1101,230,360,180200,0.6388888889,0.006109877913,-2.213967468
1201,227,360,180200,0.6305555556,0.00666481687,-2.176211779
1301,224,360,180200,0.6222222222,0.007219755827,-2.14147749
1401,221,360,180200,0.6138888889,0.007774694784,-2.109316651
1501,219,360,180200,0.6083333333,0.00832963374,-2.079374094
1601,216,360,180200,0.6,0.008884572697,-2.051363455
1701,214,360,180200,0.5944444444,0.009439511654,-2.025050473
1801,212,360,180200,0.5888888889,0.00999445061,-2.000241074
1901,210,360,180200,0.5833333333,0.01054938957,-1.97677267
2001,207,360,180200,0.575,0.01110432852,-1.954507698
2101,205,360,180200,0.5694444444,0.01165926748,-1.933328734
2201,203,360,180200,0.5638888889,0.01221420644,-1.913134744
2301,202,360,180200,0.5611111111,0.01276914539,-1.893838168
2401,200,360,180200,0.5555555556,0.01332408435,-1.875362627
2501,199,360,180200,0.5527777778,0.01387902331,-1.857641095
2601,197,360,180200,0.5472222222,0.01443396226,-1.840614434
2701,196,360,180200,0.5444444444,0.01498890122,-1.824230202
2801,194,360,180200,0.5388888889,0.01554384018,-1.808441678
2901,193,360,180200,0.5361111111,0.01609877913,-1.793207058
3001,192,360,180200,0.5333333333,0.01665371809,-1.778488791
3101,191,360,180200,0.5305555556,0.01720865705,-1.76425302
3201,189,360,180200,0.525,0.017763596,-1.750469112
3301,188,360,180200,0.5222222222,0.01831853496,-1.737109262
3401,187,360,180200,0.5194444444,0.01887347392,-1.724148155
3501,186,360,180200,0.5166666667,0.01942841287,-1.711562676
3601,185,360,180200,0.5138888889,0.01998335183,-1.699331665
3701,184,360,180200,0.5111111111,0.02053829079,-1.687435702
3801,183,360,180200,0.5083333333,0.02109322974,-1.675856917
3901,182,360,180200,0.5055555556,0.0216481687,-1.664578836
4001,181,360,180200,0.5027777778,0.02220310766,-1.653586235
4101,180,360,180200,0.5,0.02275804661,-1.642865017
4201,179,360,180200,0.4972222222,0.02331298557,-1.632402105
4301,178,360,180200,0.4944444444,0.02386792453,-1.622185344
4401,177,360,180200,0.4916666667,0.02442286349,-1.612203418
4501,176,360,180200,0.4888888889,0.02497780244,-1.602445774
4601,176,360,180200,0.4888888889,0.0255327414,-1.592902553
4701,175,360,180200,0.4861111111,0.02608768036,-1.583564535
4801,174,360,180200,0.4833333333,0.02664261931,-1.574423081
4901,173,360,180200,0.4805555556,0.02719755827,-1.565470084
5001,172,360,180200,0.4777777778,0.02775249723,-1.556697932
5101,172,360,180200,0.4777777778,0.02830743618,-1.548099463
5201,171,360,180200,0.475,0.02886237514,-1.539667933
5301,170,360,180200,0.4722222222,0.0294173141,-1.531396982
5401,169,360,180200,0.4694444444,0.02997225305,-1.523280609
5501,168,360,180200,0.4666666667,0.03052719201,-1.515313142
5601,168,360,180200,0.4666666667,0.03108213097,-1.507489214
5701,167,360,180200,0.4638888889,0.03163706992,-1.499803746
5801,166,360,180200,0.4611111111,0.03219200888,-1.492251921
5901,166,360,180200,0.4611111111,0.03274694784,-1.484829172
6001,165,360,180200,0.4583333333,0.03330188679,-1.47753116
6101,164,360,180200,0.4555555556,0.03385682575,-1.470353762
6201,164,360,180200,0.4555555556,0.03441176471,-1.463293055
6301,163,360,180200,0.4527777778,0.03496670366,-1.456345307
6401,163,360,180200,0.4527777778,0.03552164262,-1.449506959
6501,162,360,180200,0.45,0.03607658158,-1.442774621
6601,161,360,180200,0.4472222222,0.03663152053,-1.436145054
6701,161,360,180200,0.4472222222,0.03718645949,-1.429615169
6801,160,360,180200,0.4444444444,0.03774139845,-1.423182012
6901,160,360,180200,0.4444444444,0.0382963374,-1.416842759
7001,159,360,180200,0.4416666667,0.03885127636,-1.410594709
7101,159,360,180200,0.4416666667,0.03940621532,-1.404435274
7201,158,360,180200,0.4388888889,0.03996115427,-1.398361976
7301,157,360,180200,0.4361111111,0.04051609323,-1.392372438
7401,157,360,180200,0.4361111111,0.04107103219,-1.386464382
7501,156,360,180200,0.4333333333,0.04162597114,-1.380635621
7601,156,360,180200,0.4333333333,0.0421809101,-1.374884054
7701,155,360,180200,0.4305555556,0.04273584906,-1.369207663
7801,155,360,180200,0.4305555556,0.04329078801,-1.363604509
7901,154,360,180200,0.4277777778,0.04384572697,-1.358072725
8001,154,360,180200,0.4277777778,0.04440066593,-1.352610516
8101,153,360,180200,0.425,0.04495560488,-1.347216154
8201,153,360,180200,0.425,0.04551054384,-1.341887975
8301,152,360,180200,0.4222222222,0.0460654828,-1.336624373
8401,152,360,180200,0.4222222222,0.04662042175,-1.331423802
8501,152,360,180200,0.4222222222,0.04717536071,-1.32628477
8601,151,360,180200,0.4194444444,0.04773029967,-1.321205839
8701,151,360,180200,0.4194444444,0.04828523862,-1.316185618
8801,150,360,180200,0.4166666667,0.04884017758,-1.311222766
8901,150,360,180200,0.4166666667,0.04939511654,-1.306315986
9001,149,360,180200,0.4138888889,0.04995005549,-1.301464025
9101,149,360,180200,0.4138888889,0.05050499445,-1.296665672
9201,149,360,180200,0.4138888889,0.05105993341,-1.291919756
9301,148,360,180200,0.4111111111,0.05161487236,-1.287225142
9401,148,360,180200,0.4111111111,0.05216981132,-1.282580734
9501,147,360,180200,0.4083333333,0.05272475028,-1.277985469
9601,147,360,180200,0.4083333333,0.05327968923,-1.273438317
9701,147,360,180200,0.4083333333,0.05383462819,-1.268938282
9801,146,360,180200,0.4055555556,0.05438956715,-1.264484397
9901,146,360,180200,0.4055555556,0.0549445061,-1.260075726
10001,146,360,180200,0.4055555556,0.05549944506,-1.255711359
10101,145,360,180200,0.4027777778,0.05605438402,-1.251390416
10201,145,360,180200,0.4027777778,0.05660932297,-1.247112039
10301,144,360,180200,0.4,0.05716426193,-1.242875399
10401,144,360,180200,0.4,0.05771920089,-1.23867969
10501,144,360,180200,0.4,0.05827413984,-1.234524128
10601,143,360,180200,0.3972222222,0.0588290788,-1.230407952
10701,143,360,180200,0.3972222222,0.05938401776,-1.226330423
10801,142,360,180200,0.3944444444,0.05993895671,-1.222290821
10901,142,360,180200,0.3944444444,0.06049389567,-1.218288447
11001,142,360,180200,0.3944444444,0.06104883463,-1.214322622
11101,141,360,180200,0.3916666667,0.06160377358,-1.210392684
11201,141,360,180200,0.3916666667,0.06215871254,-1.206497989
11301,141,360,180200,0.3916666667,0.0627136515,-1.202637912
11401,140,360,180200,0.3888888889,0.06326859046,-1.198811841
11501,140,360,180200,0.3888888889,0.06382352941,-1.195019183
11601,140,360,180200,0.3888888889,0.06437846837,-1.19125936
11701,139,360,180200,0.3861111111,0.06493340733,-1.187531807
11801,139,360,180200,0.3861111111,0.06548834628,-1.183835976
11901,139,360,180200,0.3861111111,0.06604328524,-1.180171331
12001,138,360,180200,0.3833333333,0.0665982242,-1.176537351
12101,138,360,180200,0.3833333333,0.06715316315,-1.172933526
12201,138,360,180200,0.3833333333,0.06770810211,-1.16935936
12301,137,360,180200,0.3805555556,0.06826304107,-1.165814368
12401,137,360,180200,0.3805555556,0.06881798002,-1.162298079
12501,137,360,180200,0.3805555556,0.06937291898,-1.158810031
12601,136,360,180200,0.3777777778,0.06992785794,-1.155349775
12701,136,360,180200,0.3777777778,0.07048279689,-1.151916871
12801,136,360,180200,0.3777777778,0.07103773585,-1.148510889
12901,136,360,180200,0.3777777778,0.07159267481,-1.145131411
13001,135,360,180200,0.375,0.07214761376,-1.141778028
13101,135,360,180200,0.375,0.07270255272,-1.13845034
13201,135,360,180200,0.375,0.07325749168,-1.135147956
13301,134,360,180200,0.3722222222,0.07381243063,-1.131870493
13401,134,360,180200,0.3722222222,0.07436736959,-1.128617579
13501,134,360,180200,0.3722222222,0.07492230855,-1.125388849
13601,134,360,180200,0.3722222222,0.0754772475,-1.122183946
13701,133,360,180200,0.3694444444,0.07603218646,-1.11900252
13801,133,360,180200,0.3694444444,0.07658712542,-1.115844231
13901,133,360,180200,0.3694444444,0.07714206437,-1.112708743
14001,132,360,180200,0.3666666667,0.07769700333,-1.109595731
14101,132,360,180200,0.3666666667,0.07825194229,-1.106504874
14201,132,360,180200,0.3666666667,0.07880688124,-1.103435859
14301,132,360,180200,0.3666666667,0.0793618202,-1.10038838
14401,131,360,180200,0.3638888889,0.07991675916,-1.097362136
14501,131,360,180200,0.3638888889,0.08047169811,-1.094356834
14601,131,360,180200,0.3638888889,0.08102663707,-1.091372186
14701,131,360,180200,0.3638888889,0.08158157603,-1.088407909
14801,130,360,180200,0.3611111111,0.08213651498,-1.085463728
14901,130,360,180200,0.3611111111,0.08269145394,-1.082539372
15001,130,360,180200,0.3611111111,0.0832463929,-1.079634576
15101,130,360,180200,0.3611111111,0.08380133185,-1.076749079
15201,129,360,180200,0.3583333333,0.08435627081,-1.073882628
15301,129,360,180200,0.3583333333,0.08491120977,-1.071034971
15401,129,360,180200,0.3583333333,0.08546614872,-1.068205866
15501,129,360,180200,0.3583333333,0.08602108768,-1.06539507
15601,128,360,180200,0.3555555556,0.08657602664,-1.06260235
15701,128,360,180200,0.3555555556,0.08713096559,-1.059827473
15801,128,360,180200,0.3555555556,0.08768590455,-1.057070214
15901,128,360,180200,0.3555555556,0.08824084351,-1.054330349
16001,128,360,180200,0.3555555556,0.08879578246,-1.051607661
16101,127,360,180200,0.3527777778,0.08935072142,-1.048901937
16201,127,360,180200,0.3527777778,0.08990566038,-1.046212965
16301,127,360,180200,0.3527777778,0.09046059933,-1.043540539
16401,127,360,180200,0.3527777778,0.09101553829,-1.040884458
16501,126,360,180200,0.35,0.09157047725,-1.038244522
16601,126,360,180200,0.35,0.0921254162,-1.035620537
16701,126,360,180200,0.35,0.09268035516,-1.033012311
16801,126,360,180200,0.35,0.09323529412,-1.030419655
16901,125,360,180200,0.3472222222,0.09379023307,-1.027842385
17001,125,360,180200,0.3472222222,0.09434517203,-1.025280319
17101,125,360,180200,0.3472222222,0.09490011099,-1.02273328
17201,125,360,180200,0.3472222222,0.09545504994,-1.020201091
17301,125,360,180200,0.3472222222,0.0960099889,-1.017683581
17401,124,360,180200,0.3444444444,0.09656492786,-1.01518058
17501,124,360,180200,0.3444444444,0.09711986681,-1.012691922
17601,124,360,180200,0.3444444444,0.09767480577,-1.010217444
17701,124,360,180200,0.3444444444,0.09822974473,-1.007756985
17801,123,360,180200,0.3416666667,0.09878468368,-1.005310386
17901,123,360,180200,0.3416666667,0.09933962264,-1.002877494
18001,123,360,180200,0.3416666667,0.0998945616,-1.000458155
18101,123,360,180200,0.3416666667,0.1004495006,-0.9980522183
18201,123,360,180200,0.3416666667,0.1010044395,-0.995659537
18301,122,360,180200,0.3388888889,0.1015593785,-0.9932799656
18401,122,360,180200,0.3388888889,0.1021143174,-0.9909133613
18501,122,360,180200,0.3388888889,0.1026692564,-0.9885595835
18601,122,360,180200,0.3388888889,0.1032241953,-0.9862184939
18701,122,360,180200,0.3388888889,0.1037791343,-0.9838899564
18801,121,360,180200,0.3361111111,0.1043340733,-0.9815738372
18901,121,360,180200,0.3361111111,0.1048890122,-0.9792700045
19001,121,360,180200,0.3361111111,0.1054439512,-0.9769783287
19101,121,360,180200,0.3361111111,0.1059988901,-0.9746986821
19201,121,360,180200,0.3361111111,0.1065538291,-0.972430939
19301,120,360,180200,0.3333333333,0.107108768,-0.9701749759
19401,120,360,180200,0.3333333333,0.107663707,-0.967930671
19501,120,360,180200,0.3333333333,0.1082186459,-0.9656979043
19601,120,360,180200,0.3333333333,0.1087735849,-0.963476558
19701,120,360,180200,0.3333333333,0.1093285239,-0.9612665156
19801,119,360,180200,0.3305555556,0.1098834628,-0.9590676629
19901,119,360,180200,0.3305555556,0.1104384018,-0.9568798869
20001,119,360,180200,0.3305555556,0.1109933407,-0.9547030768
20101,119,360,180200,0.3305555556,0.1115482797,-0.9525371231
20201,118,360,180200,0.3277777778,0.1121032186,-0.950381918
20301,118,360,180200,0.3277777778,0.1126581576,-0.9482373554
20401,118,360,180200,0.3277777778,0.1132130966,-0.9461033308
20501,118,360,180200,0.3277777778,0.1137680355,-0.943979741
20601,118,360,180200,0.3277777778,0.1143229745,-0.9418664845
20701,118,360,180200,0.3277777778,0.1148779134,-0.9397634613
20801,117,360,180200,0.325,0.1154328524,-0.9376705726
20901,117,360,180200,0.325,0.1159877913,-0.9355877214
21001,117,360,180200,0.325,0.1165427303,-0.9335148117
21101,117,360,180200,0.325,0.1170976693,-0.9314517492
21201,117,360,180200,0.325,0.1176526082,-0.9293984406
21301,116,360,180200,0.3222222222,0.1182075472,-0.9273547943
21401,116,360,180200,0.3222222222,0.1187624861,-0.9253207196
21501,116,360,180200,0.3222222222,0.1193174251,-0.9232961275
21601,116,360,180200,0.3222222222,0.119872364,-0.9212809297
21701,116,360,180200,0.3222222222,0.120427303,-0.9192750397
21801,115,360,180200,0.3194444444,0.120982242,-0.9172783717
21901,115,360,180200,0.3194444444,0.1215371809,-0.9152908415
22001,115,360,180200,0.3194444444,0.1220921199,-0.9133123656
22101,115,360,180200,0.3194444444,0.1226470588,-0.9113428621
22201,115,360,180200,0.3194444444,0.1232019978,-0.9093822498
22301,115,360,180200,0.3194444444,0.1237569367,-0.9074304489
22401,114,360,180200,0.3166666667,0.1243118757,-0.9054873806
22501,114,360,180200,0.3166666667,0.1248668147,-0.903552967
22601,114,360,180200,0.3166666667,0.1254217536,-0.9016271314
22701,114,360,180200,0.3166666667,0.1259766926,-0.899709798
22801,114,360,180200,0.3166666667,0.1265316315,-0.8978008921
22901,113,360,180200,0.3138888889,0.1270865705,-0.8959003399
23001,113,360,180200,0.3138888889,0.1276415094,-0.8940080687
23101,113,360,180200,0.3138888889,0.1281964484,-0.8921240065
23201,113,360,180200,0.3138888889,0.1287513873,-0.8902480826
23301,113,360,180200,0.3138888889,0.1293063263,-0.8883802268
23401,113,360,180200,0.3138888889,0.1298612653,-0.88652037
23501,112,360,180200,0.3111111111,0.1304162042,-0.8846684441
23601,112,360,180200,0.3111111111,0.1309711432,-0.8828243818
23701,112,360,180200,0.3111111111,0.1315260821,-0.8809881164
23801,112,360,180200,0.3111111111,0.1320810211,-0.8791595823
23901,112,360,180200,0.3111111111,0.13263596,-0.8773387148
24001,112,360,180200,0.3111111111,0.133190899,-0.8755254497
24101,111,360,180200,0.3083333333,0.133745838,-0.8737197239
24201,111,360,180200,0.3083333333,0.1343007769,-0.871921475
24301,111,360,180200,0.3083333333,0.1348557159,-0.8701306412
24401,111,360,180200,0.3083333333,0.1354106548,-0.8683471617
24501,111,360,180200,0.3083333333,0.1359655938,-0.8665709763
24601,111,360,180200,0.3083333333,0.1365205327,-0.8648020257
24701,110,360,180200,0.3055555556,0.1370754717,-0.863040251
24801,110,360,180200,0.3055555556,0.1376304107,-0.8612855943
24901,110,360,180200,0.3055555556,0.1381853496,-0.8595379984
25001,110,360,180200,0.3055555556,0.1387402886,-0.8577974065
25101,110,360,180200,0.3055555556,0.1392952275,-0.8560637629
25201,110,360,180200,0.3055555556,0.1398501665,-0.8543370123
25301,109,360,180200,0.3027777778,0.1404051054,-0.8526171
25401,109,360,180200,0.3027777778,0.1409600444,-0.8509039722
25501,109,360,180200,0.3027777778,0.1415149834,-0.8491975754
25601,109,360,180200,0.3027777778,0.1420699223,-0.847497857
25701,109,360,180200,0.3027777778,0.1426248613,-0.845804765
25801,109,360,180200,0.3027777778,0.1431798002,-0.8441182479
25901,109,360,180200,0.3027777778,0.1437347392,-0.8424382548
25946,109,360,180200,0.3027777778,0.1439844617,-0.8416843729
1,332,360,180422,0.9222222222,0.000005542561328,-5.256289493
101,278,360,180422,0.7722222222,0.0005597986942,-3.251968119
201,262,360,180422,0.7277777778,0.001114054827,-2.953093435
301,249,360,180422,0.6916666667,0.00166831096,-2.777722997
401,241,360,180422,0.6694444444,0.002222567093,-2.65314512
501,234,360,180422,0.65,0.002776823226,-2.556451767
601,228,360,180422,0.6333333333,0.003331079358,-2.477415021
701,222,360,180422,0.6166666667,0.003885335491,-2.410571475
801,217,360,180422,0.6027777778,0.004439591624,-2.352656977
901,212,360,180422,0.5888888889,0.004993847757,-2.301564702
1001,208,360,180422,0.5777777778,0.00554810389,-2.255855415
1101,205,360,180422,0.5694444444,0.006102360023,-2.214502174
1201,201,360,180422,0.5583333333,0.006656616155,-2.176746485
1301,199,360,180422,0.5527777778,0.007210872288,-2.142012196
1401,196,360,180422,0.5444444444,0.007765128421,-2.109851357
1501,193,360,180422,0.5361111111,0.008319384554,-2.0799088
1601,191,360,180422,0.5305555556,0.008873640687,-2.051898161
1701,188,360,180422,0.5222222222,0.00942789682,-2.025585179
1801,186,360,180422,0.5166666667,0.009982152953,-2.00077578
1901,184,360,180422,0.5111111111,0.01053640909,-1.977307376
2001,181,360,180422,0.5027777778,0.01109066522,-1.955042404
2101,179,360,180422,0.4972222222,0.01164492135,-1.93386344
2201,177,360,180422,0.4916666667,0.01219917748,-1.91366945
2301,176,360,180422,0.4888888889,0.01275343362,-1.894372874
2401,174,360,180422,0.4833333333,0.01330768975,-1.875897333
2501,172,360,180422,0.4777777778,0.01386194588,-1.858175801
2601,171,360,180422,0.475,0.01441620202,-1.841149141
2701,170,360,180422,0.4722222222,0.01497045815,-1.824764909
2801,168,360,180422,0.4666666667,0.01552471428,-1.808976384
2901,167,360,180422,0.4638888889,0.01607897041,-1.793741764
3001,165,360,180422,0.4583333333,0.01663322655,-1.779023497
3101,164,360,180422,0.4555555556,0.01718748268,-1.764787726
